game_ID,game_day,cup_ID,cup_name,max_period,stage,hometeam_ID,hometeam_name,awayteam_ID,awayteam_name,studiam_ID,studiam_name,start_time,end_time,spectator,home_sore,away_score,main_unpire_ID,main_umpire_name,sub_umpire_ID1,sub_umpire_name1,sub_umpire_ID2,sub_umpire_name2,weather,temperture,humidity,No.
510,20170430,2,2016-17 B1リーグ,5,30,698,滋賀レイクスターズ,729,名古屋ダイヤモンドドルフィンズ,220,ウカルちゃんアリーナ,140300,161400,2756,92,83,13,佐藤　誠,38,松本　究,670,漆間 大吾,晴れ,21.1,48,14
511,20170430,2,2016-17 B1リーグ,4,30,701,琉球ゴールデンキングス,699,京都ハンナリーズ,291,沖縄市体育館,180300,200000,3310,88,55,21,久保　裕紀,19,石田　祐二,290,守谷　圭介,晴れ,26,50,14
512,20170429,2,2016-17 B1リーグ,4,30,728,シーホース三河,700,大阪エヴェッサ,21,岡崎中央総合公園総合体育館,150100,164200,2724,68,70,16,小澤　勤,11,増渕　泰久,404,橋本　恵一,晴れ,23.1,36,14
513,20170430,2,2016-17 B1リーグ,4,30,728,シーホース三河,700,大阪エヴェッサ,21,岡崎中央総合公園総合体育館,150100,163900,3402,77,62,16,小澤　勤,11,増渕　泰久,404,橋本　恵一,晴れ,23.4,38,14
514,20170503,2,2016-17 B1リーグ,4,31,704,千葉ジェッツ,693,秋田ノーザンハピネッツ,22,千葉ポートアリーナ,150200,170500,7327,79,76,37,相原　伸康,16,小澤　勤,566,地頭薗 剛,晴れ,27,40,14
515,20170503,2,2016-17 B1リーグ,4,31,726,サンロッカーズ渋谷,695,新潟アルビレックスBB,14,大田区総合体育館,150000,163900,2314,93,85,4,北沢　岳夫,29,玉木　彰治,8,久米　克弥,晴れ,24,35,14
516,20170503,2,2016-17 B1リーグ,4,31,694,横浜ビー・コルセアーズ,697,三遠ネオフェニックス,181,横浜文化体育館,140200,154200,3109,61,77,21,久保　裕紀,26,平原　勇次,670,漆間 大吾,晴れ,22.4,38.6,14
517,20170503,2,2016-17 B1リーグ,4,31,696,富山グラウジーズ,727,川崎ブレイブサンダース,224,富山市総合体育館,130200,144100,5545,70,91,25,東　祐二,19,石田　祐二,660,関口 久視,晴れ,24.2,37,14
518,20170503,2,2016-17 B1リーグ,4,31,699,京都ハンナリーズ,728,シーホース三河,227,ハンナリーズアリーナ,180100,195500,2545,85,90,270,加藤　誉樹,38,松本　究,658,平出 剛,晴れ,24.9,41,14
519,20170503,2,2016-17 B1リーグ,4,31,700,大阪エヴェッサ,698,滋賀レイクスターズ,230,府民共済SUPERアリーナ,150200,165200,5585,81,88,39,宇地原　尚彦,393,青木　俊博,669,大河原 則人,晴れ,22.9,51,14
520,20170503,2,2016-17 B1リーグ,4,31,702,レバンガ北海道,692,仙台89ERS,47,北海きたえーる,140000,155100,3209,92,70,363,清水　幹治,9,谷地　温,35,有澤　重行,晴れ,23.5,33,14
521,20170503,2,2016-17 B1リーグ,4,31,706,アルバルク東京,703,栃木ブレックス,2,国立代々木競技場第二体育館,150000,165700,3246,76,79,5,片寄　達,381,久保　知仁,290,守谷　圭介,晴れ,25.3,32,14
522,20170503,2,2016-17 B1リーグ,4,31,729,名古屋ダイヤモンドドルフィンズ,701,琉球ゴールデンキングス,12,愛知県体育館,140800,155700,6013,69,62,2,宇田川　貴生,3,松本　隆志,27,前田　喜庸,曇り,26.2,40,14
523,20170505,2,2016-17 B1リーグ,5,32,727,川崎ブレイブサンダース,726,サンロッカーズ渋谷,8,川崎市とどろきアリーナ,180100,200300,3784,93,86,3,松本　隆志,26,平原　勇次,39,宇地原　尚彦,晴れ,24.7,53,14
524,20170506,2,2016-17 B1リーグ,4,32,702,レバンガ北海道,704,千葉ジェッツ,47,北海きたえーる,180000,195300,4395,60,77,21,久保　裕紀,8,久米　克弥,670,漆間 大吾,曇り,24.2,36,14
525,20170506,2,2016-17 B1リーグ,4,32,692,仙台89ERS,703,栃木ブレックス,221,カメイアリーナ仙台,180000,195300,3009,69,64,22,倉口　勉,221,阿部　聖,384,東條　輝正,雨,23,54,14
526,20170506,2,2016-17 B1リーグ,4,32,693,秋田ノーザンハピネッツ,706,アルバルク東京,185,ＣＮＡアリーナ★あきた,180000,195300,3476,80,83,4,北沢　岳夫,363,清水　幹治,671,上田 信彦,曇り,21.5,53,14
527,20170506,2,2016-17 B1リーグ,4,32,727,川崎ブレイブサンダース,726,サンロッカーズ渋谷,8,川崎市とどろきアリーナ,150000,164600,3804,76,78,3,松本　隆志,26,平原　勇次,39,宇地原　尚彦,晴れ,25.5,82,14
528,20170506,2,2016-17 B1リーグ,4,32,695,新潟アルビレックスBB,694,横浜ビー・コルセアーズ,211,シティホールプラザアオーレ長岡,180000,195900,3594,75,72,25,東　祐二,11,増渕　泰久,290,守谷　圭介,雨,26.8,54.3,14
529,20170506,2,2016-17 B1リーグ,4,32,697,三遠ネオフェニックス,696,富山グラウジーズ,169,豊橋市総合体育館,180100,195300,2506,83,68,2,宇田川　貴生,16,小澤　勤,35,有澤　重行,曇り,26.3,55,14
530,20170506,2,2016-17 B1リーグ,4,32,699,京都ハンナリーズ,729,名古屋ダイヤモンドドルフィンズ,227,ハンナリーズアリーナ,140100,155500,2028,84,97,37,相原　伸康,29,玉木　彰治,566,地頭薗 剛,曇り,24.2,61,14
531,20170506,2,2016-17 B1リーグ,5,32,701,琉球ゴールデンキングス,700,大阪エヴェッサ,291,沖縄市体育館,190300,210800,3588,88,83,270,加藤　誉樹,230,堀内　純,658,平出 剛,雨,26,60,14
532,20170507,2,2016-17 B1リーグ,4,32,702,レバンガ北海道,704,千葉ジェッツ,47,北海きたえーる,140000,155000,5659,74,76,21,久保　裕紀,8,久米　克弥,670,漆間 大吾,晴れ,24.1,30,14
533,20170507,2,2016-17 B1リーグ,4,32,692,仙台89ERS,703,栃木ブレックス,221,カメイアリーナ仙台,133000,150700,3005,57,75,22,倉口　勉,221,阿部　聖,384,東條　輝正,晴れ,24,38,14
534,20170507,2,2016-17 B1リーグ,4,32,693,秋田ノーザンハピネッツ,706,アルバルク東京,185,ＣＮＡアリーナ★あきた,140100,154900,3602,52,78,4,北沢　岳夫,363,清水　幹治,671,上田 信彦,晴れ,22.1,56,14
535,20170507,2,2016-17 B1リーグ,4,32,695,新潟アルビレックスBB,694,横浜ビー・コルセアーズ,211,シティホールプラザアオーレ長岡,130000,145200,4102,83,74,25,東　祐二,11,増渕　泰久,290,守谷　圭介,晴れ,26.2,46.8,14
536,20170507,2,2016-17 B1リーグ,4,32,697,三遠ネオフェニックス,696,富山グラウジーズ,169,豊橋市総合体育館,140100,154700,3213,62,79,2,宇田川　貴生,16,小澤　勤,35,有澤　重行,晴れ,26.8,32,14
537,20170507,2,2016-17 B1リーグ,4,32,699,京都ハンナリーズ,729,名古屋ダイヤモンドドルフィンズ,227,ハンナリーズアリーナ,140100,154900,2276,79,91,37,相原　伸康,29,玉木　彰治,566,地頭薗 剛,晴れ,25.6,35,14
538,20170507,2,2016-17 B1リーグ,4,32,701,琉球ゴールデンキングス,700,大阪エヴェッサ,291,沖縄市体育館,180400,200000,3730,80,72,270,加藤　誉樹,230,堀内　純,658,平出 剛,曇り,25,50,14
539,20170506,2,2016-17 B1リーグ,4,32,728,シーホース三河,698,滋賀レイクスターズ,4,ウィングアリーナ刈谷,140100,153300,2632,65,80,12,安西　郷史,33,山内　俊幸,264,細田　知宏,晴れ,22.4,50,14
540,20170507,2,2016-17 B1リーグ,4,32,728,シーホース三河,698,滋賀レイクスターズ,4,ウィングアリーナ刈谷,140100,153600,2205,82,85,12,安西　郷史,33,山内　俊幸,264,細田　知宏,曇り,22.7,40,14
541,20160924,7,2016-17 B2リーグ,4,1,708,青森ワッツ,712,茨城ロボッツ,265,五所川原市民体育館,180400,200300,1901,59,65,458,北島　寛臣,671,上田 信彦,235,松岡　隆博,晴れ,24,63,14
542,20160924,7,2016-17 B2リーグ,4,1,709,岩手ビッグブルズ,711,福島ファイヤーボンズ,238,岩手県営体育館,130000,145100,651,85,89,222,加川　真,385,嶋崎　貴,670,漆間 大吾,晴れ,24,,14
543,20160924,7,2016-17 B2リーグ,4,1,710,山形ワイヴァンズ,713,群馬クレインサンダーズ,136,山形県総合運動公園,140200,154800,2102,46,63,571,平澤　明男,658,平出 剛,384,東條　輝正,曇り,23,65,14
544,20160924,7,2016-17 B2リーグ,4,1,714,東京エクセレンス,715,アースフレンズ東京Z,107,板橋区立小豆沢体育館,183700,203300,1003,90,72,381,久保　知仁,660,関口 久視,347,中田　英教,雨,26.7,82,14
545,20160924,7,2016-17 B2リーグ,4,1,716,信州ブレイブウォリアーズ,719,バンビシャス奈良,245,千曲市戸倉体育館,190200,205600,1023,72,74,33,山内　俊幸,664,鬼頭 英伸,669,大河原 則人,曇り,24.2,69,14
546,20160924,7,2016-17 B2リーグ,4,1,717,Fイーグルス名古屋,718,西宮ストークス,276,名古屋市枇杷島スポーツセンター,160400,184200,1049,84,78,244,稲葉　威,566,地頭薗 剛,299,坂井　元直,雨,25.8,61,14
547,20160924,7,2016-17 B2リーグ,4,1,720,島根スサノオマジック,725,鹿児島レブナイズ,283,松江市総合体育館,183100,202700,2226,101,64,229,甲斐　清,293,東　考生,661,白川 直弘,晴れ,24,64,14
548,20160924,7,2016-17 B2リーグ,4,1,723,愛媛オレンジバイキングス,721,広島ドラゴンフライズ,258,伊予市民体育館,180000,195200,1451,64,108,341,山田　豊弘,668,太田 匡俊,405,前花　直哉,晴れ,25,83,14
549,20160924,7,2016-17 B2リーグ,4,1,724,熊本ヴォルターズ,722,香川ファイブアローズ,6,熊本県立総合体育館,170200,185500,4255,87,70,231,御手洗　亮,285,宇田津　浩史,666,小川 隆三,晴れ,25.1,53,14
550,20160925,7,2016-17 B2リーグ,4,1,708,青森ワッツ,712,茨城ロボッツ,265,五所川原市民体育館,140400,161000,2035,69,63,458,北島　寛臣,671,上田 信彦,235,松岡　隆博,晴れ,25,65.1,14
551,20160925,7,2016-17 B2リーグ,4,1,709,岩手ビッグブルズ,711,福島ファイヤーボンズ,238,岩手県営体育館,140100,155300,842,68,71,222,加川　真,385,嶋崎　貴,670,漆間 大吾,晴れ,27.2,64,14
552,20160925,7,2016-17 B2リーグ,4,1,710,山形ワイヴァンズ,713,群馬クレインサンダーズ,136,山形県総合運動公園,130100,145500,1554,66,62,571,平澤　明男,658,平出 剛,384,東條　輝正,曇り,26,61,14
553,20160925,7,2016-17 B2リーグ,4,1,714,東京エクセレンス,715,アースフレンズ東京Z,107,板橋区立小豆沢体育館,134400,154600,859,72,74,381,久保　知仁,660,関口 久視,347,中田　英教,晴れ,27.3,71,14
554,20160925,7,2016-17 B2リーグ,4,1,716,信州ブレイブウォリアーズ,719,バンビシャス奈良,245,千曲市戸倉体育館,140300,155200,846,74,96,33,山内　俊幸,664,鬼頭 英伸,669,大河原 則人,晴れ,26,62,14
555,20160925,7,2016-17 B2リーグ,4,1,717,Fイーグルス名古屋,718,西宮ストークス,276,名古屋市枇杷島スポーツセンター,140200,155100,1042,50,63,244,稲葉　威,566,地頭薗 剛,299,坂井　元直,晴れ,25,55,14
556,20160925,7,2016-17 B2リーグ,4,1,720,島根スサノオマジック,725,鹿児島レブナイズ,283,松江市総合体育館,133100,152500,1329,80,59,229,甲斐　清,293,東　考生,661,白川 直弘,晴れ,25,69.6,14
557,20160925,7,2016-17 B2リーグ,4,1,723,愛媛オレンジバイキングス,721,広島ドラゴンフライズ,258,伊予市民体育館,103300,134700,1047,69,86,341,山田　豊弘,668,太田 匡俊,405,前花　直哉,曇り,26,83,14
558,20160925,7,2016-17 B2リーグ,4,1,724,熊本ヴォルターズ,722,香川ファイブアローズ,6,熊本県立総合体育館,140300,160100,3471,73,69,231,御手洗　亮,285,宇田津　浩史,666,小川 隆三,晴れ,24.9,55,14
559,20160930,7,2016-17 B2リーグ,4,2,721,広島ドラゴンフライズ,724,熊本ヴォルターズ,116,広島サンプラザホール,190200,204900,2507,49,54,566,地頭薗 剛,302,茅野　修司,316,伊藤　彰二,雨,25.8,58,14
560,20161001,7,2016-17 B2リーグ,4,2,708,青森ワッツ,713,群馬クレインサンダーズ,249,八戸市東体育館,180300,200600,1382,79,78,11,増渕　泰久,665,加納 康平,657,吉田 剛,晴れ,29,42,14
561,20161001,7,2016-17 B2リーグ,4,2,711,福島ファイヤーボンズ,710,山形ワイヴァンズ,242,郡山総合体育館,180200,212500,1735,66,73,244,稲葉　威,671,上田 信彦,669,大河原 則人,晴れ,27.8,52,14
562,20161001,7,2016-17 B2リーグ,4,2,712,茨城ロボッツ,709,岩手ビッグブルズ,177,青柳公園市民体育館,180600,201600,2079,84,75,603,田島　寛治,658,平出 剛,384,東條　輝正,曇り,26.2,73,14
563,20161001,7,2016-17 B2リーグ,4,2,715,アースフレンズ東京Z,717,Fイーグルス名古屋,14,大田区総合体育館,170200,185900,1624,60,73,227,飯尾　勝紀,667,大野 太裕,670,漆間 大吾,曇り,27,62,14
564,20161001,7,2016-17 B2リーグ,4,2,718,西宮ストークス,716,信州ブレイブウォリアーズ,193,西宮市立中央体育館,170100,185400,1517,86,64,393,青木　俊博,293,東　考生,285,宇田津　浩史,曇り,28,83,14
565,20161001,7,2016-17 B2リーグ,4,2,719,バンビシャス奈良,714,東京エクセレンス,248,ならでんアリーナ,180100,202800,2032,91,71,404,橋本　恵一,314,那須　弘幸,661,白川 直弘,曇り,24,69,14
566,20161001,7,2016-17 B2リーグ,4,2,720,島根スサノオマジック,723,愛媛オレンジバイキングス,240,島根県立浜山体育館（カミアリーナ）,180200,195500,1194,86,66,290,守谷　圭介,664,鬼頭 英伸,309,早崎　康祐,曇り,27.5,58,14
567,20161001,7,2016-17 B2リーグ,4,2,721,広島ドラゴンフライズ,724,熊本ヴォルターズ,116,広島サンプラザホール,140200,155700,1754,66,59,566,地頭薗 剛,302,茅野　修司,316,伊藤　彰二,曇り,25.2,52,14
568,20161001,7,2016-17 B2リーグ,4,2,725,鹿児島レブナイズ,722,香川ファイブアローズ,139,鹿児島県総合体育センター体育館,180200,195600,929,78,64,35,有澤　重行,405,前花　直哉,663,薦田 侑二郎,晴れ,30,76,14
569,20161002,7,2016-17 B2リーグ,4,2,708,青森ワッツ,713,群馬クレインサンダーズ,249,八戸市東体育館,140200,155700,1509,64,81,11,増渕　泰久,665,加納 康平,657,吉田 剛,晴れ,24,46,14
570,20161002,7,2016-17 B2リーグ,4,2,711,福島ファイヤーボンズ,710,山形ワイヴァンズ,242,郡山総合体育館,133300,152000,1962,88,71,244,稲葉　威,671,上田 信彦,669,大河原 則人,晴れ,27.1,54,14
571,20161002,7,2016-17 B2リーグ,4,2,712,茨城ロボッツ,709,岩手ビッグブルズ,177,青柳公園市民体育館,140000,155600,1149,79,71,603,田島　寛治,658,平出 剛,384,東條　輝正,晴れ,29,58,14
572,20161002,7,2016-17 B2リーグ,4,2,715,アースフレンズ東京Z,717,Fイーグルス名古屋,14,大田区総合体育館,140100,155500,861,59,75,227,飯尾　勝紀,667,大野 太裕,670,漆間 大吾,晴れ,26.7,59,14
573,20161002,7,2016-17 B2リーグ,4,2,718,西宮ストークス,716,信州ブレイブウォリアーズ,193,西宮市立中央体育館,150100,164600,1411,82,73,393,青木　俊博,293,東　考生,285,宇田津　浩史,曇り,30,77,14
574,20161002,7,2016-17 B2リーグ,4,2,719,バンビシャス奈良,714,東京エクセレンス,248,ならでんアリーナ,140000,155000,1888,77,83,404,橋本　恵一,314,那須　弘幸,661,白川 直弘,晴れ,25.5,70,14
575,20161002,7,2016-17 B2リーグ,4,2,720,島根スサノオマジック,723,愛媛オレンジバイキングス,240,島根県立浜山体育館（カミアリーナ）,125700,144200,1135,81,66,290,守谷　圭介,664,鬼頭 英伸,309,早崎　康祐,晴れ,27.2,57,14
576,20161002,7,2016-17 B2リーグ,4,2,725,鹿児島レブナイズ,722,香川ファイブアローズ,139,鹿児島県総合体育センター体育館,140100,154600,706,77,82,35,有澤　重行,405,前花　直哉,663,薦田 侑二郎,晴れ,28,48,14
577,20161007,7,2016-17 B2リーグ,5,3,713,群馬クレインサンダーズ,711,福島ファイヤーボンズ,252,ヤマト市民体育館前橋,190200,211200,1519,78,75,660,関口 久視,667,大野 太裕,670,漆間 大吾,晴れ,25.1,43,14
578,20161007,7,2016-17 B2リーグ,4,3,715,アースフレンズ東京Z,718,西宮ストークス,14,大田区総合体育館,190000,205300,463,74,80,658,平出 剛,661,白川 直弘,340,鈴木　悟,晴れ,27.7,47,14
579,20161007,7,2016-17 B2リーグ,4,3,723,愛媛オレンジバイキングス,725,鹿児島レブナイズ,284,松山市総合コミュニティセンター,190100,205700,1528,90,83,341,山田　豊弘,285,宇田津　浩史,224,伊藤　亮介,曇り,24,64,14
580,20161008,7,2016-17 B2リーグ,4,3,709,岩手ビッグブルズ,708,青森ワッツ,238,岩手県営体育館,180000,195400,607,66,83,566,地頭薗 剛,669,大河原 則人,347,中田　英教,雨,23.5,46,14
581,20161008,7,2016-17 B2リーグ,4,3,710,山形ワイヴァンズ,712,茨城ロボッツ,136,山形県総合運動公園,170100,183800,1450,64,87,664,鬼頭 英伸,251,三好　啓太,668,太田 匡俊,曇り,24.2,49,14
582,20161008,7,2016-17 B2リーグ,4,3,713,群馬クレインサンダーズ,711,福島ファイヤーボンズ,252,ヤマト市民体育館前橋,140200,155800,1303,74,64,660,関口 久視,667,大野 太裕,670,漆間 大吾,晴れ,26.8,53,14
583,20161008,7,2016-17 B2リーグ,4,3,715,アースフレンズ東京Z,718,西宮ストークス,14,大田区総合体育館,140100,154400,785,66,83,658,平出 剛,661,白川 直弘,340,鈴木　悟,雨,26.1,54,14
584,20161008,7,2016-17 B2リーグ,4,3,716,信州ブレイブウォリアーズ,714,東京エクセレンス,245,千曲市戸倉体育館,190000,204100,732,78,66,571,平澤　明男,299,坂井　元直,665,加納 康平,曇り,24.9,66,14
585,20161008,7,2016-17 B2リーグ,4,3,717,Fイーグルス名古屋,719,バンビシャス奈良,276,名古屋市枇杷島スポーツセンター,160100,174400,548,83,61,229,甲斐　清,302,茅野　修司,666,小川 隆三,曇り,25.2,57,14
586,20161008,7,2016-17 B2リーグ,4,3,722,香川ファイブアローズ,721,広島ドラゴンフライズ,244,高松市総合体育館,180000,194800,1080,76,86,231,御手洗　亮,314,那須　弘幸,309,早崎　康祐,晴れ,26.7,59,14
587,20161008,7,2016-17 B2リーグ,4,3,723,愛媛オレンジバイキングス,725,鹿児島レブナイズ,284,松山市総合コミュニティセンター,140000,154300,1343,95,73,341,山田　豊弘,285,宇田津　浩史,224,伊藤　亮介,曇り,28,66,14
588,20161008,7,2016-17 B2リーグ,4,3,724,熊本ヴォルターズ,720,島根スサノオマジック,6,熊本県立総合体育館,170100,185900,1378,56,66,38,松本　究,293,東　考生,405,前花　直哉,雨,26.8,52,14
589,20161009,7,2016-17 B2リーグ,4,3,709,岩手ビッグブルズ,708,青森ワッツ,238,岩手県営体育館,140000,155900,719,67,78,566,地頭薗 剛,669,大河原 則人,347,中田　英教,曇り,23,50,14
590,20161009,7,2016-17 B2リーグ,4,3,710,山形ワイヴァンズ,712,茨城ロボッツ,136,山形県総合運動公園,140100,154100,1503,93,61,664,鬼頭 英伸,251,三好　啓太,668,太田 匡俊,曇り,24.6,55,14
591,20161009,7,2016-17 B2リーグ,4,3,716,信州ブレイブウォリアーズ,714,東京エクセレンス,245,千曲市戸倉体育館,140000,154200,804,106,67,571,平澤　明男,299,坂井　元直,665,加納 康平,曇り,23,56,14
592,20161009,7,2016-17 B2リーグ,4,3,717,Fイーグルス名古屋,719,バンビシャス奈良,276,名古屋市枇杷島スポーツセンター,140000,154400,601,89,70,229,甲斐　清,302,茅野　修司,666,小川 隆三,曇り,26.8,60,14
593,20161009,7,2016-17 B2リーグ,4,3,722,香川ファイブアローズ,721,広島ドラゴンフライズ,244,高松市総合体育館,130100,144200,730,63,81,231,御手洗　亮,314,那須　弘幸,309,早崎　康祐,晴れ,25.9,49,14
594,20161009,7,2016-17 B2リーグ,4,3,724,熊本ヴォルターズ,720,島根スサノオマジック,6,熊本県立総合体育館,140000,155600,2133,64,56,38,松本　究,293,東　考生,405,前花　直哉,晴れ,23.6,50,14
595,20161014,7,2016-17 B2リーグ,4,4,714,東京エクセレンス,718,西宮ストークス,133,立川市泉市民体育館,193100,210700,466,72,81,11,増渕　泰久,347,中田　英教,384,東條　輝正,晴れ,24.7,46,14
596,20161015,7,2016-17 B2リーグ,5,4,708,青森ワッツ,710,山形ワイヴァンズ,243,スポカルイン黒石,180100,200900,1409,77,78,671,上田 信彦,658,平出 剛,385,嶋崎　貴,晴れ,24,47,14
597,20161015,7,2016-17 B2リーグ,4,4,709,岩手ビッグブルズ,713,群馬クレインサンダーズ,239,奥州市総合体育館（Zアリーナ）,180100,195200,410,64,78,667,大野 太裕,340,鈴木　悟,657,吉田 剛,晴れ,23,52,14
598,20161015,7,2016-17 B2リーグ,4,4,712,茨城ロボッツ,711,福島ファイヤーボンズ,177,青柳公園市民体育館,180100,195200,911,72,86,566,地頭薗 剛,669,大河原 則人,665,加納 康平,晴れ,24.7,46,14
599,20161015,7,2016-17 B2リーグ,4,4,714,東京エクセレンス,718,西宮ストークス,133,立川市泉市民体育館,143100,161300,513,75,88,11,増渕　泰久,347,中田　英教,384,東條　輝正,晴れ,25.1,52,14
600,20161015,7,2016-17 B2リーグ,4,4,716,信州ブレイブウォリアーズ,717,Fイーグルス名古屋,245,千曲市戸倉体育館,190100,204400,647,77,92,29,玉木　彰治,660,関口 久視,661,白川 直弘,晴れ,20.5,42,14
601,20161015,7,2016-17 B2リーグ,4,4,719,バンビシャス奈良,715,アースフレンズ東京Z,248,ならでんアリーナ,175900,195300,721,66,74,341,山田　豊弘,346,山内　正隆,299,坂井　元直,晴れ,23.4,52,14
602,20161015,7,2016-17 B2リーグ,4,4,721,広島ドラゴンフライズ,720,島根スサノオマジック,126,キリンビバレッジ周南総合スポーツセンター,140100,155800,864,85,87,229,甲斐　清,285,宇田津　浩史,224,伊藤　亮介,晴れ,27.4,44,14
603,20161015,7,2016-17 B2リーグ,4,4,723,愛媛オレンジバイキングス,722,香川ファイブアローズ,257,伊予三島運動公園体育館,180000,200200,451,88,83,227,飯尾　勝紀,664,鬼頭 英伸,670,漆間 大吾,晴れ,21,43,14
604,20161015,7,2016-17 B2リーグ,4,4,725,鹿児島レブナイズ,724,熊本ヴォルターズ,139,鹿児島県総合体育センター体育館,180000,194200,332,68,96,270,加藤　誉樹,314,那須　弘幸,668,太田 匡俊,雨,25,50,14
605,20161016,7,2016-17 B2リーグ,4,4,708,青森ワッツ,710,山形ワイヴァンズ,243,スポカルイン黒石,140000,155100,1539,61,64,671,上田 信彦,658,平出 剛,385,嶋崎　貴,晴れ,25,45,14
606,20161016,7,2016-17 B2リーグ,4,4,709,岩手ビッグブルズ,713,群馬クレインサンダーズ,239,奥州市総合体育館（Zアリーナ）,140100,155100,774,64,76,667,大野 太裕,340,鈴木　悟,657,吉田 剛,晴れ,21,52,14
607,20161016,7,2016-17 B2リーグ,5,4,712,茨城ロボッツ,711,福島ファイヤーボンズ,177,青柳公園市民体育館,140000,160900,732,95,89,566,地頭薗 剛,669,大河原 則人,665,加納 康平,晴れ,23.9,50,14
608,20161016,7,2016-17 B2リーグ,4,4,716,信州ブレイブウォリアーズ,717,Fイーグルス名古屋,245,千曲市戸倉体育館,140100,155500,809,86,87,29,玉木　彰治,660,関口 久視,661,白川 直弘,晴れ,20.6,46,14
609,20161016,7,2016-17 B2リーグ,4,4,719,バンビシャス奈良,715,アースフレンズ東京Z,248,ならでんアリーナ,140000,155100,947,71,69,341,山田　豊弘,346,山内　正隆,299,坂井　元直,晴れ,23.7,59,14
610,20161016,7,2016-17 B2リーグ,4,4,721,広島ドラゴンフライズ,720,島根スサノオマジック,126,キリンビバレッジ周南総合スポーツセンター,133000,152500,1072,77,55,229,甲斐　清,285,宇田津　浩史,224,伊藤　亮介,雨,26.9,45,14
611,20161016,7,2016-17 B2リーグ,4,4,723,愛媛オレンジバイキングス,722,香川ファイブアローズ,257,伊予三島運動公園体育館,140000,155600,635,79,75,227,飯尾　勝紀,664,鬼頭 英伸,670,漆間 大吾,曇り,25,49,14
612,20161016,7,2016-17 B2リーグ,4,4,725,鹿児島レブナイズ,724,熊本ヴォルターズ,139,鹿児島県総合体育センター体育館,140000,154900,412,63,75,270,加藤　誉樹,314,那須　弘幸,668,太田 匡俊,晴れ,26,57,14
613,20161021,7,2016-17 B2リーグ,4,5,722,香川ファイブアローズ,720,島根スサノオマジック,285,きびじアリーナ,190200,204800,783,67,93,393,青木　俊博,663,薦田 侑二郎,309,早崎　康祐,曇り,24.5,49,14
614,20161022,7,2016-17 B2リーグ,4,5,710,山形ワイヴァンズ,709,岩手ビッグブルズ,247,中山町総合体育館,170000,184300,1016,55,67,11,増渕　泰久,238,佐藤　匠,665,加納 康平,曇り,23,35,14
615,20161022,7,2016-17 B2リーグ,4,5,711,福島ファイヤーボンズ,708,青森ワッツ,286,白河中央体育館,180200,200000,705,88,80,222,加川　真,384,東條　輝正,670,漆間 大吾,曇り,22.3,46,14
616,20161022,7,2016-17 B2リーグ,4,5,713,群馬クレインサンダーズ,712,茨城ロボッツ,256,伊勢崎市民体育館,171200,202100,1384,81,69,660,関口 久視,658,平出 剛,346,山内　正隆,晴れ,23,51,14
617,20161022,7,2016-17 B2リーグ,4,5,714,東京エクセレンス,717,Fイーグルス名古屋,107,板橋区立小豆沢体育館,183100,201100,655,67,77,671,上田 信彦,340,鈴木　悟,667,大野 太裕,曇り,24.8,58,14
618,20161022,7,2016-17 B2リーグ,4,5,715,アースフレンズ東京Z,716,信州ブレイブウォリアーズ,14,大田区総合体育館,170000,190200,592,78,74,290,守谷　圭介,285,宇田津　浩史,657,吉田 剛,曇り,25.3,49,14
619,20161022,7,2016-17 B2リーグ,4,5,718,西宮ストークス,719,バンビシャス奈良,193,西宮市立中央体育館,170100,184400,1067,89,83,566,地頭薗 剛,293,東　考生,405,前花　直哉,曇り,24,42,14
620,20161022,7,2016-17 B2リーグ,4,5,722,香川ファイブアローズ,720,島根スサノオマジック,285,きびじアリーナ,140100,154400,801,58,89,393,青木　俊博,663,薦田 侑二郎,309,早崎　康祐,雨,22.1,55,14
621,20161022,7,2016-17 B2リーグ,4,5,724,熊本ヴォルターズ,723,愛媛オレンジバイキングス,6,熊本県立総合体育館,170000,184600,1955,83,71,299,坂井　元直,385,嶋崎　貴,316,伊藤　彰二,雨,21.9,53,14
622,20161022,7,2016-17 B2リーグ,4,5,725,鹿児島レブナイズ,721,広島ドラゴンフライズ,139,鹿児島県総合体育センター体育館,180000,194000,557,75,89,231,御手洗　亮,302,茅野　修司,669,大河原 則人,雨,23,60,14
623,20161023,7,2016-17 B2リーグ,4,5,710,山形ワイヴァンズ,709,岩手ビッグブルズ,247,中山町総合体育館,140100,154700,1190,63,62,11,増渕　泰久,238,佐藤　匠,665,加納 康平,曇り,20,42,14
624,20161023,7,2016-17 B2リーグ,4,5,711,福島ファイヤーボンズ,708,青森ワッツ,286,白河中央体育館,133000,153200,844,82,74,222,加川　真,384,東條　輝正,670,漆間 大吾,晴れ,21.8,50,14
625,20161023,7,2016-17 B2リーグ,4,5,713,群馬クレインサンダーズ,712,茨城ロボッツ,256,伊勢崎市民体育館,140000,160300,1082,88,79,660,関口 久視,658,平出 剛,346,山内　正隆,晴れ,23.3,49,14
626,20161023,7,2016-17 B2リーグ,4,5,714,東京エクセレンス,717,Fイーグルス名古屋,107,板橋区立小豆沢体育館,133100,152400,1005,76,82,671,上田 信彦,340,鈴木　悟,667,大野 太裕,晴れ,26.8,60,14
